681,9232580.122
682,9386234.904
683,9450797.553
684,9664702.212
685,9920919.825
686,10029925.29
687,9485562.826
688,9468935.474
689,9665345.26
690,9452227.595
691,9333520.364
692,9712736.248
693,9982087.206
694,9708762.169
695,9316514.999
696,9239554.824
697,9278841.947
698,9272917.532
699,9458296.303
700,9438936.521
701,9165194.452
702,9334323.088
703,9635730.038
704,9521137.079
705,9709308.418
706,9903868.271
707,9755984.465
708,9380243.339
709,9391102.999
710,9495227.514
711,9673789.957
712,9842452.716
713,10159221.41
714,10174861.75
715,9924913.073
716,9936449.278
717,10230706
718,10092398.82
719,10255292
720,10553730.85
721,10545528.28
722,10251663.05
723,9247340.297
724,9357519.2
725,9467698.131
726,9809316.52
727,9839846.613
728,10008066.73
729,9811392.156
730,9156334.658
731,9241214.8
732,9326095.006
733,9346316.769
734,9439312.398
735,9537016.315
736,9300353.244
737,9304090.235
738,9484098.572
739,9686573.677
740,9740360.161
741,9731918.999
742,9648163.511
743,9236134.58
744,9391819.505
745,9504059.819
746,9567599.299
747,9630530.974
748,9859556.717
749,9440766.52
750,9279699.925
751,9297149.27
752,9365834.199
753,9476103.994
754,9590581.374
755,9844317.381
756,9868900.409
757,9567579.616
758,9452310.078
759,9466209.227
760,9507131.365
761,9485996.171
762,9614626.102
763,9525790.548
764,9085502.608
765,9215062.962
766,9408804.143
767,9350117.826
768,9251500.319
769,9277707.036
770,9343765.741
771,9116869.381
772,9260559.328
773,9322021.014
774,9347568.68
775,9313317.237
776,9406238.731
777,9477212.752
778,9309388.532
779,9348659.445
780,9345361.811
781,9288732.266
782,9424196.044
783,9527746.454
784,9316084.968
785,8983733.012
786,9014571.974
787,9155607.562
788,9126440.897
789,9129185.585
790,9257956.896
791,9361342.965
792,9210237.152
793,9297808.943
794,9533929.234
795,9480261.389
796,9514980.776
797,9542282.966
798,9443889.233
799,9090350.561
800,9118360.778
801,9324342.537
802,8984913.467
803,8961222.367
804,9123877.63
805,9334668.367
806,9130545.796
807,9034716.897
808,9201053.879
809,9019203.379
810,9135837.363
811,9340275.136
812,9363530.925
813,9096346.546
814,9351314.626
815,9614132.821
816,9490988.638
817,9573279.194
818,9830261.751
819,9754533.324
820,8492389.133
821,9307833.133
822,9230110.632
823,9180339.307
824,9182363.475
825,9041672.79
826,9027745.051
827,8981064.115
828,9086289.17
829,9287199.006
830,9413387.072
831,9449891.078
832,9452365.063
833,9560286.566
834,9421626.811
835,9591520.093
836,9689438.886
837,9653086.599
838,9400805.202
839,9562145.86
840,9592374.931
841,9324788.921
842,9269441.576
843,9535782.57
844,9694031.851
845,9670349.995
846,9751398.119
847,9056108.57
848,8523730.815
849,8648061.15
850,8874769.677
851,8984790.367
852,9139671.817
853,9574331.705
854,9649696.494
855,9332875.003
856,9482355.076
857,9576817.376
858,9592629.245
859,9766763.661
860,9681181.621
861,9649462.634
862,9548370.683
863,9810473.63
864,9737061.882
865,9171505.582
866,9094273.039
867,9149692.87
868,9067038.644
869,8871085.078
870,8930946.642
871,9278357.852
872,9389399.703
873,9684070.038
874,9828488.818
875,9788730.777
876,9227661.109
877,9221767.256
878,9284367.837
879,9181229.397
880,9158518.814
881,9650598.573
882,9886160.428
883,9847195.047
884,10203113.48
885,10403753.47
886,10052525.8
887,9675502.63
888,9615730.286
889,9655567.943
890,9356182.804
891,9454268.21
892,9757463.757
893,10193472.27
894,10338430.79
895,10241230.69
896,10237601.55
897,9835773.392
898,9625166.076
899,9778752.316
900,9753336.317
901,9814876.187
902,10138631.58
903,10683013.41
904,10448182.52
905,10810854.64
906,11364017.79
907,11584623.83
908,11581492.04
909,11658921.49
910,12156761.97
911,11987592.74
912,11466412.79
913,11110689.71
914,11878602.48
915,12697192.24
916,13062510.95
917,13300903.93
918,13007489.75
919,12767493.8
920,12664524.72
921,12206306.86
922,11864544.81
923,11583907.58
924,11434950.36
925,11088956.83
926,11441505.66
927,11540156.43
928,11590381.2
929,11594522.42
930,11497252.1
931,11407358.34
932,10900389.61
933,11044301.8
934,11253710.22
935,11429534.89
936,11429637.91
937,11051634.81
938,11040298.12
939,10613323.56
940,10942176.77
941,11601770.36
942,11874023.52
943,11644946.88
944,11514510.54
945,11367237.78
946,11157078.3
947,11360138.12
948,11522120.94
949,11179435.6
950,11422678.51
951,12353784.07
952,12850895.03
953,12234325.57
954,11819559.91
955,12224501.57
956,12413527.89
957,12201424.97
958,11726113.8
959,11938642.58
960,11691385.45
961,12154183.6
962,12418539
963,11714174.85
964,11535145.27
965,11587067.64
966,11730498.49
967,11268150.93
968,11338417.1
969,11614016.51
970,11485821.07
971,11306366.74
972,11626137.23
973,11840962.38
974,11327227.64
975,11663452.99
976,11867316.48
977,11617480.72
978,11243337.64
979,11260937.5
980,10992043.8
981,10305227
982,10498682.33
983,11004219.35
984,11125807.95
985,11250315.99
986,11527353.63
987,11495152.89
988,11032589.78
989,10933601.16
990,10839635.19
991,10631778.2
992,10972424.25
993,11484959.83
994,11709002.91
